delta_EQCONSUB,delta_NETIMIN,delta_EXTRA,delta_TRADE,delta_TRADEL,delta_OALIFSEP,delta_IGLTRAD,delta_SUBND,delta_EQPP,delta_FREPP,delta_IFIDUC,delta_FREPO,delta_OBSDIR,delta_LNLSNTV,delta_NCGTYPAR,delta_EINTEXP,delta_EQCSTKRX,delta_OALIFHYB,delta_CHBAL,delta_IGLSEC,delta_INTAN,delta_LNEXAMT,delta_EQCS,delta_EPREMAGG,delta_LNLSDEPR,delta_OALIFINS,delta_NONIIAY,delta_INTINCY,delta_BKPREM,delta_NONIX,delta_NIMY,delta_CHBALI,delta_VOLIAB,delta_LNRESNCR,delta_ELNATR,delta_NCLNLS,delta_NONII,delta_ISERCHG,delta_ITAX,delta_RBCT2,delta_ELNATRY,delta_ASTEMPM,delta_ASSTLT,delta_NUMEMP,delta_NCLNLSR,delta_ORE,delta_ASSET5,FAIL?
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9301740256004604,0.1683673469387755,0.9942733323015012,0.0,1.0303906930446685,0.0,0.0,0.2906034874375371,-0.10385804981279503,1.0283806343906512,0.0,1.0,0.9495637949836424,0.9774288518155054,0.0,0.6236559139784945,0.8757763975155279,0.8415629025332759,0.5788679245283019,0.5626477541371158,0.2207630239721441,0.6490074566706973,0.2123715069484219,1.1674553796632154,2.964720096657268,0.589327731092437,0.6977225672877847,2.119338768115942,0.8489182481385845,1.2423312883435582,0.8189568658946459,0.8712153865868292,1.0188679245283019,3.6273584905660377,0.0,0.940376885609558,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147230320699709,0.0,0.013282172373081463,0.7169811320754716,0.6846450192625206,0.0,0.9225352112676056,0.0,1.0348027842227379,4.881016557566423,0.0,0.0,1.2014949626259344,1.0,0.9516129032258064,0.6575974542561654,1.0436781609195402,0.88,0.6739659367396593,1.0647709320695102,0.982484076433121,0.6731301939058172,9.427603725656224,1.125167935512763,1.2294880650855784,0.0,0.8755186721991701,1.1168831168831168,0.8301886792452831,0.8260869565217391,1.0764331210191085,0.0,1.6757589570999545,1.419301979545326,0.8214285714285714,0.9166666666666669,0.0,1.3145953464112892,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9071614583333334,0.0,0.9,0.0,0.0,1.0837696335078535,0.0,0.0,0.6345291479820628,1.3843648208469057,0.5446428571428571,0.9518057128476156,0.0,1.23943661971831,0.9033203125,1.0678466076696165,0.6259168704156479,0.8378378378378378,0.0,0.7351676698194325,0.5622002398081535,0.26411815812337097,1.7745398773006136,1.125,1.3103448275862069,0.0,0.8731343283582089,0.29023746701846964,0.9788618543367521,0.833716915995397,0.8888888888888888,2.222560975609756,1.2234042553191489,0.9097186227323214,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505037783375314,0.0,0.4230769230769231,0.0,0.0,1.640075773521364,0.0,0.0,3.32,1.0,0.9084249084249084,0.9011615628299896,0.8025043936731108,0.8275862068965517,0.7700964630225081,0.8917027657447517,0.9245810055865922,0.8845360824742269,1.6377504964795089,0.5034905499744594,1.1955669402477913,-2.5211267605633805,0.9543568464730292,0.9090909090909092,1.0175438596491229,1.6285714285714286,0.0,-2.1333333333333333,1.192259880328636,4.364508783344177,0.9705882352941176,0.870967741935484,0.0,1.136962467102974,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236311239193085,0.0,0.9428334714167358,0.0,0.8313689936536718,0.0,0.0,1.7056534207292091,0.0,0.0,1.2014925373134329,1.0,0.9420289855072465,0.9710479573712256,0.0,1.0571428571428572,0.9292149292149292,1.0045454545454546,1.1696252465483234,1.1640625,4.583333333333333,0.7126155519303969,0.8566599899849776,1.1608391608391608,1.390715667311412,1.1101694915254237,1.3263888888888888,1.603960396039604,1.0320197044334976,1.0952380952380951,1.0508506616257085,1.3705230717974346,1.0,1.3961038961038958,0.0,1.0631298979709838,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8349775784753363,0.0,0.5862068965517241,0.0,0.0,2.238004402054292,0.0,0.0,2.511056511056511,1.0,1.3796296296296295,0.8002216680520919,1.0489086499595797,0.07540983606557378,0.9676616915422886,0.9882352941176472,1.1516034985422745,1.0466472303206995,3.1609706083390288,0.9924478009773434,0.0,0.0,0.0,0.08516242317822653,0.5806451612903226,1.1916666666666669,0.0,0.0,1.1750507250802449,1.3460785173492356,1.0,0.0,0.08906882591093117,1.1402082260663728,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960024600246002,0.0,0.9067050550910802,0.0,0.0,0.37757625721352017,0.0,0.09014502307185232,1.608695652173913,1.0,4.7848443843031125,0.3027035012557246,0.0,0.3509157509157509,1.3790386130811665,1.870606749431719,2.5064598608124355,2.172117039586919,0.0,1.0222089546180284,1.508654360070715,1.1756912845642282,1.4297537761224912,0.4744623494878093,0.0,0.0,1.8154773869346728,0.8704496788008567,0.0,0.0,0.0,2.7777777777777777,0.0,1.35160093507129,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3609215017064855,0.0,0.9416498993963784,0.0,0.8444444444444444,0.0,0.0,1.1277264441511097,-0.2727272727272727,0.13333333333333333,2.795305164319249,1.0,0.9137931034482759,0.9254444656853372,0.0,0.8676470588235293,0.7921760391198045,0.9101290963257199,0.9400252525252524,0.7958656330749354,1.1004514672686232,2.3527204502814256,1.4426839126919968,0.0,0.5822878228782288,1.0165016501650166,0.6458333333333334,1.0,0.8400954653937948,0.0,1.4158779583562024,1.419806658470143,0.8448275862068966,0.5178571428571429,0.0,1.183221414046834,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088633993743483,0.0,1.3522042881233438,0.4452122408687068,1.1365705614567527,0.0,0.0,2.3668831168831166,-2.888888888888889,0.9233694062591401,0.0,1.0,1.1355932203389831,1.2634295545784744,0.0,1.1904761904761905,0.7834467120181405,1.0908353609083536,1.2599502487562189,0.5762273901808785,0.0,0.5642023346303502,1.312680949623625,1.755522827687776,1.1562644475265835,1.4041450777202074,1.5294117647058822,0.0,1.2177121771217712,1.4928229665071773,0.8646386339420669,0.9172979797979798,1.15,0.8547780285929271,0.0,1.1781940944906144,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960681520314548,0.0,0.7811331209308768,0.0,0.6144578313253012,0.0,0.0,3.0934954935389287,0.0,0.0,0.0392156862745098,1.0,1.0483870967741935,0.7721055202735712,1.0650557620817844,0.6428571428571428,0.7614457831325301,0.9514978601997148,1.0971563981042654,0.8011049723756906,3.5864189279508087,1.0905587668593448,1.2747275775356244,1.0,0.6828774062816616,0.8260869565217391,0.7142857142857143,0.0,0.0,0.7777777777777779,1.3291735270130942,3.0914675767918087,1.0,0.6601941747572816,0.0,1.2676947942622399,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4941329856584094,0.0,1.0451268025857778,0.0,0.6181994818652851,0.22488136991953786,0.0,0.8552631578947368,-0.03448275862068965,0.0,0.10537190082644628,1.0,0.9368279569892471,0.9645280690931524,0.0,1.6710526315789471,0.9848812095032397,0.6414708886618999,0.9238249594813616,0.9643347050754458,0.0,0.5566153426897398,2.8844606946983533,2.167211328976035,1.044295302013423,1.0078328981723237,2.2,0.0,0.0,3.566757493188011,0.4076467063718868,0.6090367116410418,1.2857142857142858,1.7171492204899776,0.2647058823529412,0.6070738059856511,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795136916259516,0.0,0.6475409836065574,0.0,0.0,6.835648148148147,0.0,0.0,0.6724673710379118,1.0,0.9411764705882352,0.7312163072776281,0.0,1.3333333333333337,0.7683741648106904,0.85,0.8757142857142857,0.8268156424581006,23.43733333333333,0.6904611097035723,0.0,0.0,0.0,1.5625,0.7333333333333333,1.2142857142857142,0.0,0.0,1.3792793527175284,3.0442943802220443,0.85,0.0,0.0,1.1759937715493272,0.0
0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.9481865284974094,0.0,1.0,0.0,0.0,0.0609324949578835,0.2427947966519787,1.0689089417555373,1.262734584450402,0.7013683928092299,0.0,0.0,1.5158417331126823,0.0,0.0,7.232954545454546,1.1746031746031746,0.9344660194174758,1.045182166826462,0.0,1.6605166051660516,0.8343881856540084,0.8939130434782608,0.9636582845332414,0.9344569288389514,1.4275337516638145,0.9432194285927188,0.566759173604687,0.40978757730572735,2.673466612267102,1.6969465648854962,0.8525943396226415,-0.8330605564648118,1.1119958900590805,0.4,1.0073030248816084,0.8831168831168831,1.0125786163522013,2.4186046511627906,0.5026595744680851,1.0233176804404365,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3415929203539825,0.0,0.8911386076740406,0.0,0.5865724381625441,0.0,0.0,15.921325051759837,0.0,0.0,0.0,1.0,0.6428571428571429,0.9013865894039736,0.0,21.5,0.9824945295404812,0.6909090909090909,0.8589743589743589,1.1676829268292683,1.75,1.414627865052794,2.334073615611461,0.5846153846153846,0.6488888888888888,22.8,1.5,3.930232558139535,1.0516194331983806,0.4931506849315068,1.5451409582633493,0.6907097518753607,0.75,0.6166666666666667,0.0,1.1759006963366636,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027321053282235,0.0,0.8484210526315791,0.0,0.0,1.9296833064949008,0.0,0.0,0.0,0.0,0.9266055045871558,1.0727254387734515,0.0,3.666666666666667,0.9755154639175259,0.9526448362720404,1.1883561643835616,1.2704402515723272,1.7253141831238783,1.2991015132408574,1.7152641878669277,0.0,0.5376984126984127,4.2,0.0,4.428571428571429,0.9223300970873788,0.0,1.0400857634167222,0.0,1.0714285714285714,0.4701492537313433,0.0,1.1177753068655023,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.726455026455027,0.0,0.7154471544715447,0.0,1.0952380952380951,0.0,0.0,0.9353182751540041,0.0,0.0,0.6020350480497456,1.0,1.1,0.6865776528460998,0.0,11.0,0.7194719471947195,0.95,1.146153846153846,0.7003610108303249,1.0,2.484394506866417,0.0,0.0,0.0,10.5,1.0,0.3684210526315789,1.0377358490566038,0.0,1.3816325346638036,3.3461975028376845,0.8333333333333334,0.0,0.0,1.1141309097264704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012492192379762648,0.0,0.9503982621288921,35.49912739965096,0.7592768791627021,0.0,0.0,1.140717061551962,2.161290322580645,0.0,0.0,1.0,1.7803278688524589,0.8918882440275341,0.0,0.3356164383561644,0.6611374407582938,0.6438679245283019,3.6321056845476383,1.0025906735751295,0.5427856167501138,0.9778213971235692,0.002715397035079994,0.0,23.719399538106238,0.6874480465502909,5.962962962962963,4.13986013986014,0.13006756756756754,0.0,1.1068844512769451,2.193554006968641,0.7073170731707317,32.358778625954194,0.0,1.0248831915840269,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2923186344238975,0.0,0.7152834839769926,0.0,0.5641025641025641,0.0,0.0,0.9951827956989248,0.0,0.0,0.2254901960784313,1.0,0.8333333333333334,0.6933420793702854,1.0122699386503071,0.38888888888888895,0.7701149425287357,1.1142857142857143,0.8578199052132701,0.81,0.998806353870168,0.5128676470588235,0.2109618029838113,0.0,6.352941176470589,0.375,1.0,0.0,0.8969696969696971,0.0,1.0771670489621386,1.6222971075540578,1.0,8.157894736842106,0.0,1.0582511694854264,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063203222669815,0.0,0.9347538380095288,0.0,0.7710902812037493,0.0,0.0,1.4948071216617211,0.1840277777777778,0.0,0.6621621621621622,1.0,0.9803921568627452,0.8531852969710036,0.0,0.6486486486486487,0.7093389296956978,0.7872062663185379,1.9824753559693318,0.8450704225352114,0.0,0.8723339427178549,2.0548961424332344,7.809471365638767,2.4266073594824102,0.8104575163398693,1.044871794871795,1.4210526315789471,0.0,6.063063063063063,0.8187537096144458,0.7184130332864509,0.875,3.2835443037974685,12.533333333333333,0.8582250244458934,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256254738438212,0.0,0.9882026370575988,0.0,0.9602649006622516,0.0,0.0,0.9211238293444328,0.0,0.0,0.17349397590361446,1.0,1.6571428571428573,0.989102485612832,1.076867816091954,0.7209302325581396,0.7696160267111853,1.0515970515970516,1.3882575757575757,0.7707509881422925,0.9029138899777864,0.8019566608759258,0.0,1.25,0.0,0.8961038961038961,0.4864864864864865,0.0,1.2123076923076923,1.0,0.9330931507294926,2.2563991947080817,1.4,0.0,0.0,1.244642428859638,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0481787501454671,0.0,1.3529411764705883,0.0,0.0,1.2581047381546135,0.0,0.0,1.1157894736842104,1.0,1.0196078431372548,1.0439317319848294,0.0,1.0,0.8830769230769231,1.5244444444444445,1.7284768211920531,1.0547368421052632,0.0,1.2551888397414086,1.0275552,0.0,1.125,1.836734693877551,2.1578947368421053,2.308641975308642,1.156,0.0,1.1105176627016942,1.6377789309807993,1.1428571428571428,1.0,0.0,1.2336090082066304,1.0
