delta_EQCONSUB,delta_NETIMIN,delta_EXTRA,delta_TRADE,delta_TRADEL,delta_OALIFSEP,delta_IGLTRAD,delta_SUBND,delta_EQPP,delta_FREPP,delta_IFIDUC,delta_FREPO,delta_OBSDIR,delta_LNLSNTV,delta_NCGTYPAR,delta_EINTEXP,delta_EQCSTKRX,delta_OALIFHYB,delta_CHBAL,delta_IGLSEC,FAIL?
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53002070393375,0.0,0.0,0.11819116135662898,1.1927619624470016,0.0,1.061898211829436,0.0,0.0,0.9630238290879212,36.492063492063494,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9184549356223176,0.860817843866171,0.0,0.5335820895522388,0.0,0.0,0.6044114988248056,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789915966386555,0.0,0.0,0.9059635907093532,0.0,1.134201731082355,0.0,0.0,0.995579133510168,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814611314611317,0.7666547915924475,0.0,0.2565891472868217,0.0,0.0,3.6075524266772807,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017174753112923997,0.0,0.6721991701244814,0.0,0.994478349317059,0.0,1.0652864368897776,0.0,0.0,7.642674281213076,7.452380952380952,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617166212534061,0.0,1.0555555555555556,0.0,0.0,1.5724163027656477,5.666666666666668,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565862708719852,0.0,0.0,0.0,0.947732929336652,0.0,0.7652317880794702,0.5434782608695652,0.0,1.5491298527443105,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506289308176099,0.0,0.6793893129770993,0.0,0.0,3.6361422584664176,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611987381703471,0.0,1.6970227670753064,0.3464566929133858,0.0,10.702970297029703,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450173525037183,0.0,1.0,0.0,0.0,1.3180558122343375,1.8421052631578947,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0015325670498085,0.0,2.0725806451612905,0.0,0.9328093306288032,0.0,0.7482598607888631,0.0,0.0,0.5563012677106637,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818930041152262,0.0,0.40384615384615385,0.0,0.0,1.3797769244834521,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6810250817884406,0.0,1.0195232223592272,0.0,0.0,15.893859849349464,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187092095721538,0.0,0.3917525773195876,0.0,1.0490196078431373,8.462098099037785,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633450639007224,0.0,0.7604118993135011,0.0,1.6589813140446052,0.0,0.0,6.0203602192639005,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999003984063745,0.0,0.7596327513546056,0.0,0.5641025641025641,0.0,0.0,4.3098661378284575,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652520856002902,0.0,1.3927285817134627,0.0,0.0,5.883947681331747,-79.71428571428571,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6428571428571428,0.0,0.0,0.7586116224033658,0.0,0.8109028960817717,0.0,1.0422535211267605,5.0815647766867285,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065893516078015,0.0,0.8135783105534394,0.0,0.0,2.5438236501143225,-29.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7897155989658143,0.0,0.5327868852459017,0.0,0.0,1.4027999419701147,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785006726183197,0.0,0.0,0.0,1.0221606648199446,0.0,1.1171757962613171,0.0,0.0,6.607877041306436,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0377358490566038,9.307692307692307,0.0,0.8914182771044874,0.0,0.9154929577464788,0.0,0.0,1.1691388248847927,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795853728764757,0.0,0.4738841405508072,0.0,0.0,3.762510847555684,0.15813598166539344,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609667768855298,0.0,0.8245614035087719,0.0,0.0,2.5678577715190998,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100844510680576,0.0,0.8193604148660328,0.7209302325581395,0.0,2.116530250611764,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3915662650602407,0.0,0.9117647058823528,0.0,0.0,0.28587962962962965,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117969138875062,0.0,0.8714267564477196,0.0,0.7237204182718767,0.0,0.0,8.21826171875,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487365414194682,1.0,0.0,0.0,0.924219228413962,0.0,0.7009345794392523,0.0,0.0,1.8801012809055704,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,1.0487354197944336,0.0,0.7367532905838677,0.0,0.0,0.6356266888380794,0.5454545454545454,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7487698195735373,0.0,0.7649970879440884,0.0,0.4433962264150944,0.0,0.0,1.1887905604719764,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028700537371763563,0.0,0.715405674464908,0.0,2.566489361702128,0.0,0.0,13.079012345679011,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0975609756097562,0.0,0.7268865567216392,0.0,0.5245901639344263,0.0,0.0,1.3295500608025943,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279457125231338,0.0,1.453884671297044,0.0,0.8452640018325507,0.0,1.3121718377088305,0.0,0.0,3.472063352397712,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589343379978472,0.0,360.05555555555566,0.0,0.9869172216936252,0.0,0.2402234636871509,0.0,0.0,3.2454590083456063,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7664930555555556,0.0,1.0492006829116869,0.0,0.6900369003690037,0.0,0.0,2.0047244094488192,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.643377001455605,0.0,0.8061453250692339,0.0,0.6169265033407573,0.0,0.0,2.8704188481675392,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677685950413223,0.0,0.8442292171105731,0.0,0.7559377559377559,0.0,0.0,1.0169404954456458,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2283950617283947,6.543490460157128,1.0172269410216532,0.0,0.4918872758326217,0.0,0.0,1.2045929018789143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029924464392656367,0.0,0.4703004891684137,0.0,0.9217278719397364,0.0,0.8706152961472109,0.0,0.0,5.709447073201304,-0.012556679455877224,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687319884726225,0.0,0.9372332412754204,0.0,0.5,0.0,0.0,1.0242718446601942,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7158119658119655,1.2196969696969695,0.0,0.0,0.8917089678510998,0.0,1.3439327485380117,0.0,0.0,5.712379329926177,141.625,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169767441860465,0.0,0.8756110809342749,0.0,0.6103896103896104,0.0,0.0,0.9952668516402808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983487764314564,0.0,0.7468619246861925,0.0,0.0,1.211382906149498,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825539995252788,0.0,0.7765151515151515,0.0,0.0,0.5178749750349511,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176571353274475,0.0,0.7857142857142857,0.0,0.0,0.9638958858102435,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168665524462211,0.0,0.7473684210526316,0.0,0.0,1.9643096140977023,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953113851799001,0.9610846380757884,0.0,0.8855690552938259,0.07142857142857142,0.0,3.5867387143982885,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779516358463728,0.9641268900088944,0.0,0.7000731528895391,0.0,0.0,0.8658640226628895,0.7824675324675324,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485160460065954,0.0,0.0,0.0,0.7748815165876778,0.0,0.8526583710407241,0.0,0.0,1.6148209431509275,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4794891605690133,1.3303085299455537,0.0,3.2391167192429022,0.8279954064055123,0.0,0.4930333485609867,0.0,0.0,4.51349434597175,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871701131040786,0.0,0.8865069356872636,0.0,0.0,6.253852392538524,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788816711246974,0.0,0.8695652173913043,0.0,0.0,2.354346627458188,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053328337704508,0.0,0.7558039552880481,0.0,0.0,6.680591818973019,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154155986818016,1.2909270216962525,2.675005584096493,2.2230883011229827,0.9510869565217392,0.0,0.3275453827940016,0.0,0.0,4.955468337233,-1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7572767636901825,0.0,0.9376288659793814,0.0,0.0,9.602745995423339,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9467272351848028,0.0,0.75,0.0,0.0,5.947445255474452,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877465769320028,0.0,1.0126262626262628,0.0,1.4663341645885286,0.42857142857142855,0.0,0.7264317180616741,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039022133107118,0.0,11.750395945517894,0.0,0.8320499782071772,1.9118942731277533,0.5,0.0,1.039804469273743,2.0623063683304648,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2231839258114374,0.9412780656303972,0.0,0.0,1.0797628156082633,0.0,0.2648532569792412,0.0,0.0,2.069349845201238,181.1818181818182,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749796913078798,0.0,0.9267241379310344,0.0,0.0,4.335258598057233,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653679653679652,0.0,0.3955094991364421,0.0,0.0,1.3502109704641352,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410435961147504,0.0,0.4901960784313725,0.0,0.0,3.742660550458716,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691369009787721,0.7142857142857143,0.0,0.0,0.7949039264828739,0.0,0.3985872855701312,0.0,0.0,3.5649038461538463,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7206312098188192,0.0,0.8121569424679814,0.0,0.5705128205128205,0.0,0.0,1.3732454883987395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2675777381659734,0.0,0.5668953687821612,0.0,0.0,2.407605070046698,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167494536061992,0.0,0.3815789473684211,0.0,0.0,1.8785859707569867,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9151047409040792,1.2903225806451613,0.0,0.9953675108091412,0.0,0.6000537923614847,0.0,0.0,0.83675296061691,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2973556395035075,0.0,0.32142857142857145,0.0,0.0,2.1195373969096596,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008294930875576038,0.0,0.7861094038106946,0.6494623655913978,0.8794882377218325,0.0,0.0,9.315272496831431,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106252732837778,0.0,1.4666666666666666,0.0,0.0,1.568935427574171,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448639578089416,2.1639221556886232,0.6912678567007502,0.0,0.0,5.247660254902883,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903968494395638,0.0,0.6073298429319371,0.0,0.0,1.0653558350581118,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7831896551724138,0.0,0.3729488982653539,0.0,0.0,8.666489785088883,58.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350144092219021,0.0,0.0,0.0,0.8772886093640812,0.0,0.6590909090909091,0.0,0.0,1.3333009520108798,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557191392978482,0.0,0.818242790073776,0.0,0.8008113590263691,0.0,0.0,0.35264830508474576,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2260147601476017,0.0,7.513446421183286,0.792143066549399,0.28518971848225216,0.357421875,0.0,1.0288,5.9779207554156635,-1.0263157894736843,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9419914010782776,0.0,0.0,0.0,0.8679967204154141,0.0,1.0657672849915685,0.0,0.0,10.310963777490297,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22933730454207,0.0,0.7254492939666239,0.0,1.068181818181818,0.0,0.0,2.9457468184862687,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758786149656336,0.0,0.9273142857142858,0.0,0.0,1.5655153877167047,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2963407318536293,0.0,1.1692307692307693,0.0,0.0,2.5226860254083485,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458066275739806,0.0,0.9308719560094264,0.0,0.0,12.215933320410931,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.368471490177288,0.0,0.4303030303030303,0.0,1.048896839594514,0.5106351928198767,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596619395502077,0.0,3.953512396694215,0.0,7.0578512396694215,0.0,0.0,1.3236714975845412,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.9714685314685314,0.0,0.3764746703678001,0.0,0.0,1.24857328990228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1070923101116528,0.0,0.5723803755299818,0.0,0.0,1.5439367311072056,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965996168582376,0.0,0.5070422535211268,0.0,0.0,1.6250484683986042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996228378202627,0.0,1.3476038841058302,0.0,0.0,6.979472140762463,10.274285714285714,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7903930131004366,0.0,0.7166477916194791,0.0,0.9411764705882352,0.0,0.0,1.058156506118783,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.941617647058824,0.0,0.9275750317035368,0.0,0.63058527375708,0.0,0.0,1.6771421556592192,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930564166150031,0.0,0.7796186719263642,0.0,0.8484107579462102,0.0,0.0,5.573765234124439,15.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214812752331896,0.0,0.770194384449244,0.0,0.0,3.72822299651568,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.9734457981880664,0.0,0.4653465346534654,0.0,0.0,1.3126824176058292,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463377800151021,0.0,0.9590493601462524,0.0,0.0,3.017768301350391,-12.666666666666664,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844925479063166,0.0,0.6422764227642277,0.0,0.0,6.3217868128928725,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920932944606414,0.0,0.7543973941368078,0.0,0.0,2.0595781071835804,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7422786547700755,0.0,0.8334862986757572,0.0,0.9797979797979798,0.0,0.0,2.3344456241468223,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,360.1525423728813,0.0,0.8640380693405847,0.0,0.8998308361527307,0.0,0.0,1.7192982456140349,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2485904664274736,0.769591426657736,0.0,0.7114537444933922,0.0,0.0,4.599620673304884,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447324954736518,0.0,0.3515960935548464,0.026052104208416832,1.2294058392163527,1.5569340610942022,0.8747599451303155,0.0,0.8164888614895929,0.0,0.0,4.112906285992201,0.02468371228877289,1.0
0.0,0.0,0.0,3.6969601512049137,6.876708168843001,0.7137036120261239,1.3385922330097086,0.0,0.0,1.5807611615196504,1.0616994022203246,0.5463917525773195,2.0336304692558147,0.8497525147692798,0.20728155339805826,0.1918452692106639,0.0,0.8597703622038775,2.285664918337884,-0.6363636363636364,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5769143889767336,0.0,0.8484848484848485,0.0,0.0,1.119533527696793,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835758835758836,0.0,0.4282744282744283,0.0,0.0,7.988157894736843,-0.8333333333333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.72727272727272,0.22952502566413785,0.940216729575064,2.7590673575129534,0.9389274659081402,1.6292428198433415,0.0,3.5931268369884686,20.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9801242236024844,0.0,1.136205952163593,0.0,1.1923076923076923,0.0,0.0,1.6615044247787611,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429066543438078,0.0,0.8629848229342327,0.0,0.0,0.4514227642276423,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468608739326972,0.0,3.6438123940478433,0.0,0.844535659312468,0.0,0.8910505836575876,0.0,0.0,0.7171671077849776,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20149652592196687,0.0,0.7607194475670467,0.0,1.862340216322517,0.0,0.0,11.26396206533193,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1553398058252426,10.963950431843784,0.0,0.8718162839248434,0.0,0.7017543859649122,0.0,0.0,0.5154225223580945,2.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03810467882632832,0.0,173.0392156862745,6.226,1.0061146496815287,0.0,0.9965498652291104,0.0,0.0,1.4256,41.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157894736842104,0.0,0.0,0.904355400696864,0.0,0.3467153284671533,0.0,0.0,2.0237630643393656,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800938500101442,0.0,0.0,0.0,0.0,0.0,1.1451453104359313,0.9279814145585956,0.6065102102184194,0.0,0.0,7.179984229202262,1859.6697247706425,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440559440559441,0.0,0.0,0.7697628458498024,0.0,1.1172839506172842,0.0,0.0,2.7866990375444383,-1.1428571428571428,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.892969569779645,0.0,0.8611262985237835,0.0,0.812886430198503,0.0,0.0,5.482069904675442,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695740365111562,0.0,1.0038759689922478,0.0,1.0556414219474497,2.0392344497607646,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8567496559489554,0.0,0.9541150764748726,0.0,0.0,5.96998191681736,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9467939972714867,0.7550476724621425,0.0,1.186206896551724,0.0,1.0342679127725856,13.971768707482994,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316989542259558,0.0,0.10238693467336683,0.0,0.5808277325787053,0.0,1.164759366671892,0.0,0.0,4.06888916225858,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.018648390181702255,0.0,0.0,0.0,1.0702185379567652,1.2952853598014888,0.0,1.5413247636579201,0.8543323566345751,1.059299191374663,0.2811879478546145,0.0,1.0059670059670058,4.399215958184437,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.11908137227105188,0.12258064516129033,0.9776935413325556,0.0,0.8206893806718676,0.0,0.0,31.686151267546617,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111888111888112,0.0,0.0,0.0,0.7455942159963851,0.0,0.24,0.0,0.0,6.1963980544235575,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151515151515152,0.0,0.8771439461313685,0.0,0.7132433418460415,0.0,0.0,3.3705858747993576,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462918660287082,0.0,0.8743455497382199,0.0,0.0,3.6760335917312665,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0711922720656346,0.0,0.3880597014925373,0.0,0.0,0.7044025157232704,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.6318493150684932,0.7219957289846631,0.0,0.6875,0.0,0.0,1.5876172607879926,-12.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289218717790147,0.0,0.0,0.0,0.9977517985611508,0.0,0.4671601236765671,0.0,0.0,2.1621232183191843,-59.88850174216028,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1069527343119858,0.0,2.333333333333333,0.0,0.0,1.2764132553606238,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705075445816186,0.0,0.4856362927336539,0.0,0.2650208209399167,0.0,0.0,37.0581929555896,0.759825327510917,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.25,0.0,0.6826158486427201,0.0,1.0833333333333333,0.0,0.0,0.6089044085552161,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848884976525821,0.0,0.8213825194819757,0.17714285714285713,0.0,0.7746056374450478,24.863309352517987,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,94.8732782369146,0.0,0.7341635732247634,0.0,0.8715277777777778,0.0,0.0,1.6523872428760142,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499429874572406,0.0,1.153915391539154,0.0,0.0,3.224712643678161,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090073785326465,0.0,1.581915846016115,2.4394927106791515,0.8194800439399488,0.0,0.37684210526315787,0.0,0.0,1.883131877675716,0.0,0.0
